"Id","LotFrontage","LotArea","OverallQual","OverallCond","YearBuilt","YearRemodAdd","MasVnrArea","BsmtFinSF1","BsmtUnfSF","TotalBsmtSF","X1stFlrSF","X2ndFlrSF","GrLivArea","BsmtFullBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","TotRmsAbvGrd","Fireplaces","GarageYrBlt","GarageCars","GarageArea","WoodDeckSF","OpenPorchSF","MSSubClass","MSZoning","LotShape","LandContour","Neighborhood","BldgType","HouseStyle","Exterior1st","Exterior2nd","MasVnrType","ExterQual","Foundation","BsmtQual","BsmtExposure","BsmtFinType1","HeatingQC","CentralAir","Electrical","KitchenQual","Functional","FireplaceQu","GarageType","GarageFinish","GarageQual","GarageCond","PavedDrive","SalePrice"
1836,-0.37114851867897,-0.195305780947789,-0.0614131425437907,0.390722523232461,-1.46227689563768,-1.63927721333739,-0.24468703690091,-0.988032765748344,1.4634935458455,0.360983305325124,-0.920107357511609,0.294633742301392,-0.471618223101115,-0.819697799404456,-1.02696855750633,-0.755481188974221,0.169957875577836,-0.68248589225447,-1.56497629301689,-0.924604452482965,-1.89660422650502,-1.0062855023758,-0.412377882466527,-0.130790275289642,-0.152167027978576,"50","RM","Reg","Lvl","IDOTRR","1Fam","1.5Fin","MetalSd","MetalSd","None","TA","BrkTil","TA","No","Unf","TA","Y","FuseA","TA","Typ","None","Detchd","Unf","Fa","TA","Y",0
1837,-0.127840492685299,-0.195305780947789,-1.48317613302187,0.390722523232461,-1.59434680010482,-1.63927721333739,-0.24468703690091,0.69821849614618,-1.17012728716253,-0.444657094483716,-0.161379482592387,-0.784503797846999,0.0863763819904308,1.08856914462012,-1.02696855750633,-0.755481188974221,-2.260273119817,-0.68248589225447,-0.925705063955099,-0.924604452482965,-0.754066840871395,-2.31963441084569,-2.20104455196563,-0.130790275289642,-0.152167027978576,"85","RM","Reg","Lvl","IDOTRR","1Fam","SFoyer","MetalSd","MetalSd","None","TA","PConc","Gd","Av","BLQ","TA","Y","SBrkr","Gd","Min2","None","None","None","None","None","N",0
1838,-0.37114851867897,-1.63586261948998,-0.0614131425437907,1.28886090011906,-1.8584866090391,-0.921307858674047,-0.24468703690091,-0.3666638094294,-0.910858915001115,-0.817207568383758,0.020291907397881,0.731427508551931,-0.717404127188633,1.08856914462012,-1.02696855750633,1.2334525910238,0.169957875577836,-0.68248589225447,0.352837394168492,-0.924604452482965,-2.35361918075847,-1.0062855023758,-0.766384827471558,-0.130790275289642,-0.152167027978576,"190","RM","Reg","Bnk","IDOTRR","2fmCon","2Story","MetalSd","MetalSd","None","TA","CBlock","TA","No","Rec","Ex","Y","FuseF","TA","Typ","None","Detchd","Unf","TA","TA","Y",0
1839,-0.0576797558227794,-0.124630162007217,-1.48317613302187,3.08513765389225,-0.834944849418782,0.801818592517977,-0.24468703690091,-0.988032765748344,-0.00114532846984452,-1.13853235212254,0.0710028273603536,-0.784503797846999,0.203681577764717,-0.819697799404456,-1.02696855750633,-0.755481188974221,-1.04515762211958,-0.68248589225447,-1.56497629301689,-0.924604452482965,-1.17299721560372,-1.0062855023758,-1.17628760589844,-0.130790275289642,-0.152167027978576,"20","RL","IR1","Lvl","Sawyer","1Fam","1Story","MetalSd","MetalSd","None","TA","CBlock","Fa","No","Unf","Ex","Y","FuseA","Fa","Typ","None","CarPort","Unf","TA","TA","Y",0
1840,-0.37114851867897,-1.07257337992691,-0.77229463778283,-0.507415853654135,0.518771671369376,0.17957848514308,-0.24468703690091,1.71357139216011,-1.27474434961362,0.351669543477623,-0.959341322953788,-0.784503797846999,-0.221693712634859,4.90510303266928,2.59317317330451,-0.755481188974221,0.169957875577836,-0.68248589225447,-0.925705063955099,-0.924604452482965,0.464639703804471,-2.31963441084569,-2.20104455196563,-0.681082795265668,-0.152167027978576,"90","RL","Reg","Lvl","Edwards","Duplex","1Story","Plywood","Plywood","None","TA","CBlock","Gd","Gd","GLQ","TA","Y","SBrkr","TA","Typ","None","None","None","None","None","Y",0
1841,-0.37114851867897,-1.28229375095728,-0.77229463778283,-0.507415853654135,0.221614386318317,-0.299067751299149,-0.24468703690091,1.60550722584377,-1.27474434961362,0.23990440130761,-1.83045631443776,-0.784503797846999,-0.156884711612744,2.9968360886447,0.78310230789909,-0.755481188974221,-1.04515762211958,0.648707724151998,-0.286433834893304,-0.924604452482965,-0.639813102308032,-1.0062855023758,-1.02723205010684,-0.130790275289642,-0.152167027978576,"90","RL","IR1","Lvl","Edwards","Duplex","SFoyer","Plywood","Plywood","None","TA","PConc","Gd","Gd","GLQ","TA","Y","SBrkr","TA","Typ","None","Detchd","Unf","TA","Fa","N",0
1842,-0.37114851867897,-1.33686083214201,-0.77229463778283,-2.30369260742733,-1.23115456282019,-1.63927721333739,-0.24468703690091,-0.988032765748344,0.0557117706883599,-1.08032134057566,0.0869785059592819,0.208209307267863,-0.109406212767407,1.08856914462012,0.78310230789909,-0.755481188974221,1.38507337327525,-0.68248589225447,-0.286433834893304,-0.924604452482965,-1.63001216985717,-1.0062855023758,-1.14833968918751,-0.130790275289642,-0.152167027978576,"50","RL","Reg","Lvl","Edwards","1Fam","1.5Fin","MetalSd","MetalSd","None","TA","PConc","TA","No","Unf","TA","N","FuseA","TA","Typ","None","Detchd","Unf","Po","Po","N",0
1843,-0.602387412066145,-0.720595764804377,-0.77229463778283,0.390722523232461,-0.141577850966311,-0.825578611385601,-0.402561395832713,0.198421726933117,-0.0807452672913307,0.00706035512008441,-0.561714626328099,-0.784503797846999,-0.0466967222552557,-0.819697799404456,-1.02696855750633,1.2334525910238,0.169957875577836,-0.68248589225447,-0.286433834893304,0.626327800474372,0.274216806198867,-1.0062855023758,0.910490175183853,-0.130790275289642,0.397739389077836,"20","RL","Reg","Lvl","Sawyer","1Fam","1Story","HdBoard","HdBoard","BrkFace","TA","CBlock","TA","No","BLQ","TA","Y","SBrkr","TA","Typ","Po","Attchd","Fin","TA","TA","Y",0
1844,0.0434198949434939,-0.565037534620964,-0.0614131425437907,-0.507415853654135,0.221614386318317,-0.299067751299149,-0.356331793038608,0.0385768142568672,-1.27474434961362,-1.38069016015757,-0.493415425018667,-0.784503797846999,-0.0295231004080864,-0.819697799404456,-1.02696855750633,-0.755481188974221,0.169957875577836,-0.68248589225447,-0.925705063955099,0.626327800474372,0.0457093290721421,0.307063406094092,0.146580451751943,-0.130790275289642,-0.152167027978576,"85","RL","IR1","Lvl","Sawyer","1Fam","SFoyer","Plywood","HdBoard","BrkFace","TA","CBlock","Gd","Gd","GLQ","TA","Y","SBrkr","TA","Typ","Fa","Basment","Fin","TA","TA","Y",0
1845,-0.0782922974287276,-0.171454161926563,-0.77229463778283,-0.507415853654135,-0.339682707667017,-1.11276635325094,-0.24468703690091,-0.988032765748344,-0.0193396002004699,-1.15715987581755,-0.18145115024292,0.642667277976955,-0.255763579664486,-0.819697799404456,0.78310230789909,-0.755481188974221,1.38507337327525,-0.68248589225447,0.992108623230287,0.626327800474372,-0.601728522786911,-1.0062855023758,-0.412377882466527,0.190873857067577,-0.964708964059822,"80","RL","Reg","Lvl","Sawyer","1Fam","SLvl","HdBoard","HdBoard","None","TA","CBlock","TA","No","Unf","TA","Y","SBrkr","TA","Typ","TA","Attchd","Unf","TA","TA","Y",0
1846,-0.0782922974287276,-0.178780602059396,-0.0614131425437907,-0.507415853654135,-0.372700183783801,-1.16063097689516,-0.57464718212133,0.335753271626797,-0.0238881681331263,0.207306234841357,-1.29145808121899,-0.784503797846999,-0.139670583572397,-0.819697799404456,-1.02696855750633,-0.755481188974221,0.169957875577836,-0.68248589225447,-0.286433834893304,0.626327800474372,-0.639813102308032,0.307063406094092,0.0347887849082493,-0.130790275289642,-0.152167027978576,"80","RL","Reg","Lvl","Sawyer","1Fam","SLvl","Wd Sdng","Wd Sdng","BrkFace","TA","CBlock","TA","Av","BLQ","Ex","Y","SBrkr","TA","Typ","TA","Attchd","RFn","TA","TA","Y",0
1847,-0.419719237089637,-0.156523354495962,-0.77229463778283,-0.507415853654135,-0.504770088250939,-1.35208947147205,0.171500968051685,-0.988032765748344,0.601539922607123,-0.5214956297256,0.374858262467669,-0.784503797846999,0.0616873269854435,-0.819697799404456,-1.02696855750633,1.2334525910238,1.38507337327525,-0.68248589225447,1.63137985229208,0.626327800474372,-0.792151420392515,-1.0062855023758,-0.635961216153915,-0.529672669020632,-0.541736368717174,"80","RL","Reg","Lvl","ClearCr","1Fam","SLvl","Wd Sdng","Wd Sdng","BrkFace","TA","CBlock","TA","Mn","Unf","Ex","Y","SBrkr","TA","Typ","TA","Attchd","Unf","TA","TA","Y",0
1848,-0.37114851867897,-0.835795073249683,-2.90493912349995,-3.20183098431392,-0.801927373301998,-1.63927721333739,-0.24468703690091,-0.988032765748344,-1.27474434961362,-2.44245901077269,0.111202324191415,-0.784503797846999,0.227097869629209,-0.819697799404456,-1.02696855750633,-0.755481188974221,-1.04515762211958,-0.68248589225447,-0.925705063955099,-0.924604452482965,-1.05874347704036,-2.31963441084569,-2.20104455196563,-0.130790275289642,-0.152167027978576,"20","RL","Reg","Lvl","Sawyer","1Fam","1Story","Wd Sdng","Wd Sdng","None","TA","Slab","None","None","None","Fa","N","SBrkr","Fa","Min2","None","None","None","None","None","N",0
1849,-0.0806020160417861,-0.152474189480817,-1.48317613302187,-0.507415853654135,-0.570805040484507,-1.4478187187605,-0.24468703690091,-0.988032765748344,-1.27474434961362,-2.44245901077269,-0.232983101692693,-0.784503797846999,-0.634629465898553,-0.819697799404456,-1.02696855750633,-0.755481188974221,-1.04515762211958,-0.68248589225447,-0.286433834893304,-0.924604452482965,0.121878488114384,0.307063406094092,0.11863253504102,-0.130790275289642,-0.152167027978576,"20","RL","IR1","Lvl","Edwards","1Fam","1Story","VinylSd","VinylSd","None","TA","CBlock","None","None","None","TA","Y","SBrkr","TA","Mod","None","Attchd","Unf","Fa","TA","Y",0
1850,-1.18500811975579,-1.13780222926126,-0.77229463778283,-0.507415853654135,-0.504770088250939,-1.35208947147205,-0.24468703690091,-0.409439208596284,0.581071366910169,0.0559576048194649,-0.657913852003755,-0.784503797846999,-0.0676305508314811,1.08856914462012,-1.02696855750633,-0.755481188974221,-1.04515762211958,-0.68248589225447,-0.925705063955099,-0.924604452482965,-0.792151420392515,-1.0062855023758,-0.617329271679966,-0.130790275289642,-0.152167027978576,"20","RL","Reg","Lvl","Edwards","1Fam","1Story","MetalSd","MetalSd","None","TA","CBlock","TA","No","Rec","TA","Y","FuseA","TA","Typ","None","Attchd","Unf","TA","TA","Y",0
1851,-0.0576797558227794,-0.995167550387525,-0.0614131425437907,1.28886090011906,-0.834944849418782,-1.63927721333739,-0.24468703690091,-0.218075580744436,-0.353659343250712,-0.70311398575187,-0.161379482592387,0.960335471613711,-0.547833157140177,-0.819697799404456,-1.02696855750633,1.2334525910238,0.169957875577836,-0.68248589225447,-0.286433834893304,0.626327800474372,-1.17299721560372,-1.0062855023758,-1.08312788352869,-0.130790275289642,-1.39228948459081,"60","RL","Reg","Bnk","Edwards","1Fam","2Story","MetalSd","MetalSd","None","TA","CBlock","TA","No","BLQ","Ex","Y","SBrkr","Gd","Typ","Gd","Detchd","Unf","TA","TA","Y",0
1852,-0.474414116058362,-0.461212668339952,-0.77229463778283,0.390722523232461,-0.570805040484507,-1.4478187187605,-0.24468703690091,-0.598551499649876,0.808499763542987,0.0932126522094691,-0.748849491606848,-0.784503797846999,-0.0842861200151324,1.08856914462012,-1.02696855750633,-0.755481188974221,0.169957875577836,-0.68248589225447,-0.925705063955099,0.626327800474372,-0.868320579434757,-1.0062855023758,-1.02723205010684,0.267700526760734,-0.152167027978576,"20","RL","Reg","Lvl","Edwards","1Fam","1Story","Wd Sdng","Wd Sdng","None","TA","CBlock","Gd","No","BLQ","TA","Y","SBrkr","TA","Typ","Gd","Detchd","RFn","TA","TA","P",0
1853,0.0919377449226681,-0.121307559288602,-0.77229463778283,-0.507415853654135,0.419719243019023,-0.0118800094338119,-0.573941942203598,0.254705146889543,-1.03821881711549,0.0000750337344586321,-0.549559218138454,-0.784503797846999,-0.0437868761771541,1.08856914462012,0.78310230789909,-0.755481188974221,-1.04515762211958,-0.68248589225447,-0.925705063955099,-0.924604452482965,0.274216806198867,-1.0062855023758,-0.962020244448022,-0.130790275289642,-0.0655195482462758,"120","RL","Reg","Lvl","Edwards","TwnhsE","1Story","HdBoard","HdBoard","BrkFace","Gd","CBlock","Gd","Mn","GLQ","TA","Y","SBrkr","Gd","Typ","None","Attchd","Fin","TA","TA","Y",0
1854,-0.688682855918487,-1.08728392181697,0.649468352695249,0.390722523232461,0.617824099719729,0.323172356075748,-0.24468703690091,0.0475821614498953,-0.574264887984545,0.0117172360438349,-0.600366010764977,-0.784503797846999,-0.0555451006055125,1.08856914462012,-1.02696855750633,1.2334525910238,-2.260273119817,-0.68248589225447,-1.56497629301689,-0.924604452482965,0.502724283325592,0.307063406094092,-0.0490549652245212,-0.793199052363981,-0.774532984227822,"80","RL","IR1","Lvl","SawyerW","1Fam","SLvl","HdBoard","HdBoard","None","Gd","PConc","Gd","No","GLQ","Gd","Y","SBrkr","Gd","Typ","None","Attchd","Unf","TA","TA","Y",0
1855,-0.808696852721803,0.0672971840274867,-0.0614131425437907,-0.507415853654135,0.386701766902239,-0.0597446330780348,-2.08620912510927,-0.830439189870351,-1.27474434961362,-1.23166997059755,-0.329744954830742,-0.784503797846999,-0.491474084866512,-0.819697799404456,-1.02696855750633,1.2334525910238,-1.04515762211958,-0.68248589225447,-0.925705063955099,0.626327800474372,0.236132226677746,0.307063406094092,0.481955452283025,-0.130790275289642,-0.152167027978576,"80","RL","IR1","Lvl","SawyerW","1Fam","SLvl","Wd Sdng","Wd Sdng","BrkFace","Gd","CBlock","Gd","Av","Rec","Gd","Y","SBrkr","Gd","Min2","Po","Attchd","Unf","TA","TA","Y",0
1856,-0.154909457027975,-1.26865736851969,0.649468352695249,-0.507415853654135,0.716876528070082,0.466766227008417,-0.24468703690091,0.0791008766254939,0.101197450014923,0.0699282475907164,-0.689825465090043,1.08413263531039,-0.115638481511122,1.08856914462012,0.78310230789909,1.2334525910238,0.169957875577836,-0.68248589225447,0.992108623230287,0.626327800474372,0.616978021888954,0.307063406094092,0.00218288207883853,0.384044488023608,-0.104870527793938,"60","RL","Reg","Lvl","SawyerW","1Fam","2Story","VinylSd","VinylSd","None","Gd","PConc","Gd","No","GLQ","Ex","Y","SBrkr","Gd","Typ","TA","Attchd","RFn","TA","TA","Y",0
1857,0.357096888800541,0.318649310476397,-0.77229463778283,1.28886090011906,-3.01409827312655,1.08900633438331,-0.24468703690091,-0.988032765748344,-1.27474434961362,-2.44245901077269,-0.470789326785944,0.915955356326223,0.0178422055238001,-0.819697799404456,-1.02696855750633,-0.755481188974221,1.38507337327525,-0.68248589225447,0.352837394168492,0.626327800474372,-2.92488787357528,0.307063406094092,0.481955452283025,-0.130790275289642,-0.152167027978576,"70","RL","Reg","Bnk","SawyerW","1Fam","2Story","HdBoard","HdBoard","None","Gd","PConc","None","None","None","Ex","Y","SBrkr","TA","Mod","TA","Attchd","Unf","TA","TA","P",0
1858,-0.610156654462472,-0.398131337388433,-0.77229463778283,-0.507415853654135,0.254631862435101,-0.251203127654926,-0.24468703690091,-0.988032765748344,-1.27474434961362,-2.44245901077269,-0.94535194701271,1.81757243532466,0.166896598429916,-0.819697799404456,0.78310230789909,-0.755481188974221,3.81530436867009,0.648707724151998,0.992108623230287,-0.924604452482965,0.0837939085932629,0.307063406094092,1.15270545334519,-0.787715692585808,-0.152167027978576,"90","RL","Reg","Lvl","SawyerW","Duplex","2Story","HdBoard","HdBoard","None","TA","Slab","None","None","None","TA","Y","SBrkr","TA","Typ","None","Detchd","Unf","TA","TA","Y",0
1859,-0.610156654462472,-0.398131337388433,-0.77229463778283,-0.507415853654135,0.254631862435101,-0.251203127654926,-0.24468703690091,-0.988032765748344,-1.27474434961362,-2.44245901077269,-0.00906331831589397,-0.784503797846999,-1.13103843664161,-0.819697799404456,0.78310230789909,-0.755481188974221,1.38507337327525,0.648707724151998,0.992108623230287,-0.924604452482965,0.0837939085932629,0.307063406094092,-0.337850104570731,-0.130790275289642,-0.152167027978576,"90","RL","Reg","Bnk","SawyerW","Duplex","1Story","HdBoard","HdBoard","None","TA","Slab","None","None","None","TA","Y","SBrkr","TA","Typ","None","Attchd","Unf","TA","TA","Y",0
1860,-0.610156654462472,-0.401203096060948,-0.77229463778283,-0.507415853654135,0.254631862435101,-0.251203127654926,-0.192036283232631,1.47492969154486,-1.27474434961362,0.104854854518845,-0.732623507672742,-0.784503797846999,-0.26611819761902,2.9968360886447,-2.83703942291176,3.22238637102181,-1.04515762211958,0.648707724151998,-0.286433834893304,2.17726005343171,0.0837939085932629,0.307063406094092,0.929122119657802,-0.681082795265668,-0.152167027978576,"90","RL","Reg","Lvl","SawyerW","Duplex","SFoyer","Plywood","Plywood","BrkFace","TA","CBlock","Gd","Av","GLQ","TA","Y","SBrkr","Gd","Typ","TA","Detchd","Unf","TA","TA","Y",0
1861,-0.610156654462472,-0.396603567259687,-0.77229463778283,-0.507415853654135,0.254631862435101,-0.251203127654926,-0.24468703690091,-0.988032765748344,-1.27474434961362,-2.44245901077269,-0.035154380941355,-0.784503797846999,-1.52753246414312,-0.819697799404456,0.78310230789909,-0.755481188974221,1.38507337327525,0.648707724151998,0.992108623230287,-0.924604452482965,0.0837939085932629,0.307063406094092,-0.337850104570731,-0.130790275289642,-0.152167027978576,"90","RL","Reg","Bnk","SawyerW","Duplex","1Story","HdBoard","HdBoard","None","TA","Slab","None","None","None","TA","Y","SBrkr","TA","Typ","None","Attchd","Unf","TA","TA","Y",0
1862,-0.698178721688021,-0.658080083583262,0.649468352695249,-0.507415853654135,0.947998860887572,0.753953968873755,-0.356331793038608,0.85806340882243,-0.483293529331418,0.277159448697615,-1.57260509678187,2.99714918375526,0.413891593411655,2.9968360886447,4.40324403870994,3.22238637102181,3.81530436867009,0.648707724151998,0.992108623230287,2.17726005343171,0.8835700785368,2.93376122303388,1.61850406519391,0.236991560428085,-0.152167027978576,"90","RL","Reg","Lvl","SawyerW","Duplex","2Story","VinylSd","VinylSd","BrkFace","TA","PConc","Ex","No","GLQ","Ex","Y","SBrkr","TA","Typ","TA","BuiltIn","Fin","TA","TA","Y",0
1863,-0.602387412066145,-0.549976847248279,0.649468352695249,-0.507415853654135,0.947998860887572,0.753953968873755,-0.356331793038608,0.85806340882243,-0.483293529331418,0.277159448697615,-1.57260509678187,2.99714918375526,0.413891593411655,2.9968360886447,4.40324403870994,3.22238637102181,3.81530436867009,0.648707724151998,0.992108623230287,2.17726005343171,0.8835700785368,2.93376122303388,1.61850406519391,0.236991560428085,-0.152167027978576,"90","RL","Reg","Lvl","SawyerW","Duplex","2Story","VinylSd","VinylSd","BrkFace","TA","PConc","Ex","No","GLQ","Ex","Y","SBrkr","TA","Typ","TA","BuiltIn","Fin","TA","TA","Y",0
1864,-0.37114851867897,-0.557341526003686,0.649468352695249,-0.507415853654135,0.947998860887572,0.753953968873755,-0.356331793038608,0.85806340882243,-0.483293529331418,0.277159448697615,-1.57260509678187,2.99714918375526,0.413891593411655,2.9968360886447,4.40324403870994,3.22238637102181,3.81530436867009,0.648707724151998,0.992108623230287,2.17726005343171,0.8835700785368,2.93376122303388,1.61850406519391,0.236991560428085,-0.152167027978576,"90","RL","Reg","Lvl","SawyerW","Duplex","2Story","VinylSd","VinylSd","BrkFace","TA","PConc","Ex","No","GLQ","Ex","Y","SBrkr","TA","Typ","TA","BuiltIn","Fin","TA","TA","Y",0
1865,-0.18377840355362,-0.992905976445693,2.07123134317333,-0.507415853654135,1.24515614593863,1.18473558167176,-0.103192507625325,1.3105821052721,-0.0602767115943771,1.17826590744334,0.132167503234603,-0.784503797846999,-0.436806007670436,1.08856914462012,-1.02696855750633,1.2334525910238,-2.260273119817,-0.68248589225447,0.992108623230287,0.626327800474372,1.22633129422689,1.62041231456399,3.09974365087286,-0.141396168259418,-0.459860740745988,"20","RL","Reg","Lvl","CollgCr","1Fam","1Story","VinylSd","VinylSd","Stone","Ex","PConc","Ex","Gd","GLQ","Ex","Y","SBrkr","Ex","Typ","Gd","Attchd","Fin","TA","TA","Y",0
1866,-0.698178721688021,-1.06217934715061,2.07123134317333,-0.507415853654135,1.21213866982185,1.13687095802754,0.168205081827516,1.49744305952743,0.126214573644533,1.56245858365276,0.164215116830444,-0.784503797846999,-0.350416096811109,1.08856914462012,0.78310230789909,-0.755481188974221,0.169957875577836,-0.68248589225447,0.992108623230287,0.626327800474372,1.18824671470577,1.62041231456399,1.73961170427458,-0.0438882324053178,-0.0731096594070554,"20","RL","IR1","Lvl","CollgCr","1Fam","1Story","VinylSd","VinylSd","Stone","Ex","PConc","Ex","Gd","GLQ","Ex","Y","SBrkr","Ex","Typ","Gd","Attchd","RFn","TA","TA","Y",0
1867,-1.15651143745172,-0.90956440785466,1.36034984793429,-0.507415853654135,1.21213866982185,1.13687095802754,-0.24468703690091,-0.988032765748344,2.06390451295614,0.975691587260193,-0.0939664820315227,-0.784503797846999,-1.215527779301,-0.819697799404456,0.78310230789909,-0.755481188974221,0.169957875577836,-0.68248589225447,-0.286433834893304,0.626327800474372,1.18824671470577,1.62041231456399,2.00977489914684,-0.109337320059484,0.149596060531734,"20","RL","Reg","Lvl","CollgCr","1Fam","1Story","VinylSd","VinylSd","None","Gd","PConc","Gd","Av","Unf","Ex","Y","SBrkr","Gd","Typ","Gd","Attchd","RFn","TA","TA","Y",0
1868,-0.468716741866498,-0.784408231416966,1.36034984793429,-0.507415853654135,1.17912119370506,1.13687095802754,0.147886560471287,2.07153394308298,-0.185362329742427,1.83721455815404,0.246946498508189,-0.784503797846999,-0.165119152259095,1.08856914462012,0.78310230789909,-0.755481188974221,0.169957875577836,-0.68248589225447,0.352837394168492,2.17726005343171,1.15016213518465,0.307063406094092,0.239740174121688,-0.321377186522813,0.415497164906466,"20","RL","IR1","Lvl","CollgCr","1Fam","1Story","VinylSd","VinylSd","Stone","Gd","PConc","Ex","Av","GLQ","Ex","Y","SBrkr","Gd","Typ","Gd","Attchd","RFn","TA","TA","Y",0
1869,-0.610156654462472,-0.363898677256333,0.649468352695249,-0.507415853654135,1.17912119370506,1.08900633438331,-0.24468703690091,1.04267302627951,-0.410516442408916,0.542601661351394,-0.464174276573189,-0.784503797846999,-0.377688130153773,1.08856914462012,0.78310230789909,-0.755481188974221,-1.04515762211958,-0.68248589225447,-0.286433834893304,0.626327800474372,1.15016213518465,0.307063406094092,0.882542258472929,-0.230801374758547,-0.152167027978576,"20","RL","Reg","Lvl","CollgCr","1Fam","1Story","VinylSd","VinylSd","None","Gd","PConc","Gd","Av","GLQ","Ex","Y","SBrkr","Gd","Typ","Gd","Attchd","RFn","TA","TA","Y",0
1870,0.0607598607665493,-1.62634662836651,1.36034984793429,-0.507415853654135,1.21213866982185,1.13687095802754,-0.665092466381676,0.975132922331796,-0.40596787447626,0.477405328418887,-0.6020986211019,-0.784503797846999,-0.30843906836159,1.08856914462012,0.78310230789909,-0.755481188974221,-1.04515762211958,-0.68248589225447,-0.925705063955099,-0.924604452482965,1.18824671470577,1.62041231456399,1.57192420400904,-0.230801374758547,-0.176344255748986,"20","RL","IR1","Lvl","CollgCr","1Fam","1Story","VinylSd","VinylSd","BrkFace","Gd","PConc","Gd","Av","GLQ","Ex","Y","SBrkr","Gd","Typ","None","Attchd","RFn","TA","TA","Y",0
1871,-0.414692158180608,-0.714787897417823,1.36034984793429,-0.507415853654135,1.11308624147149,1.04114171073909,-0.845105186371326,-0.934000682590175,2.07755021675411,1.04554480111645,-0.0538872348365552,-0.784503797846999,-3.29551690533735,-0.819697799404456,0.78310230789909,-0.755481188974221,0.169957875577836,-0.68248589225447,0.352837394168492,0.626327800474372,1.0739929761424,1.62041231456399,1.73029573203761,-0.400025574285783,-0.121666711232289,"20","RL","Reg","Lvl","CollgCr","1Fam","1Story","VinylSd","VinylSd","Stone","Gd","PConc","Ex","Gd","GLQ","Ex","Y","SBrkr","Gd","Typ","Gd","Attchd","Fin","TA","TA","Y",0
1872,-0.366650615987461,-0.714499532908644,-0.0614131425437907,-0.507415853654135,1.11308624147149,1.04114171073909,-0.24468703690091,-0.988032765748344,0.326351562681413,-0.803236925612506,0.0710028273603536,0.892597400911756,-0.814027413474091,-0.819697799404456,0.78310230789909,1.2334525910238,0.169957875577836,-0.68248589225447,0.352837394168492,0.626327800474372,1.0739929761424,0.307063406094092,-0.151530659831241,-0.341558377674894,-0.541736368717174,"60","RL","IR1","Lvl","CollgCr","1Fam","2Story","VinylSd","VinylSd","None","Gd","PConc","Gd","Av","Unf","Ex","Y","SBrkr","Gd","Typ","Gd","Attchd","Fin","TA","TA","Y",0
1873,0.151014424851454,-0.0756776582093892,0.649468352695249,-0.507415853654135,0.683859051953298,0.418901603364194,-0.24468703690091,0.813036672857289,0.201265944533363,0.931451218484563,-0.255969500998287,1.11916956843209,-0.280054931213312,1.08856914462012,0.78310230789909,1.2334525910238,0.169957875577836,-0.68248589225447,0.352837394168492,0.626327800474372,0.578893442367833,0.307063406094092,0.244398160240176,-0.351150028308684,0.336673665751593,"60","RL","IR1","HLS","ClearCr","1Fam","2Story","VinylSd","VinylSd","None","Gd","PConc","Gd","Av","GLQ","Gd","Y","SBrkr","Gd","Typ","TA","Attchd","Unf","TA","TA","Y",0
1874,-0.698178721688021,-1.30992386642694,-0.77229463778283,1.28886090011906,0.749894004186866,0.466766227008417,-0.24468703690091,0.711726516935723,-0.740287617526502,-0.137302953516182,-0.361245145885192,-0.784503797846999,0.00980224261488679,1.08856914462012,-1.02696855750633,-0.755481188974221,0.169957875577836,-0.68248589225447,-0.925705063955099,-0.924604452482965,0.693147180931196,-1.0062855023758,-0.151530659831241,-0.660830909039757,-0.152167027978576,"20","RL","Reg","Low","CollgCr","1Fam","1Story","VinylSd","VinylSd","None","TA","PConc","TA","No","ALQ","Ex","Y","SBrkr","TA","Typ","None","Attchd","RFn","TA","TA","Y",0
1875,-0.698178721688021,-0.228449957405828,0.649468352695249,-0.507415853654135,0.881963908654004,0.658224721585309,-0.24468703690091,1.15073719259585,-0.108036674887269,0.964049384950817,-0.101021281232101,-0.784503797846999,-1.14909735289148,1.08856914462012,0.78310230789909,-0.755481188974221,0.169957875577836,-0.68248589225447,-0.925705063955099,-0.924604452482965,0.807400919494558,0.307063406094092,0.309609965898997,-0.130790275289642,-0.298958745328038,"20","RL","IR2","Low","CollgCr","1Fam","1Story","VinylSd","VinylSd","None","TA","PConc","Gd","Mn","GLQ","Ex","Y","SBrkr","TA","Typ","None","Attchd","Fin","TA","TA","Y",0
1876,-1.6068912670347,-0.749646678786354,-0.0614131425437907,-0.507415853654135,0.881963908654004,0.658224721585309,-0.982911867270765,0.376277333995423,-0.542424912455951,-0.281666262152448,-0.224611965143732,1.18690763913404,-0.258924991665727,1.08856914462012,0.78310230789909,1.2334525910238,0.169957875577836,-0.68248589225447,0.352837394168492,0.626327800474372,0.807400919494558,0.307063406094092,0.0906846183300963,-0.351150028308684,-0.139138705401481,"60","RL","Reg","Lvl","CollgCr","1Fam","2Story","VinylSd","VinylSd","BrkFace","TA","PConc","Gd","No","GLQ","Ex","Y","SBrkr","TA","Typ","TA","Attchd","RFn","TA","TA","Y",0
